,author,book_title,nationality,strength,subject,year,year_range,cluster_5,farm,war,machine,family,philosophy,world war one,us civil war,art,sailor,feudalism,christianity,literature,science,factory,statistics,Race (human categorization),probability,industry,novel,city,fiction,nation,nature,revolution,liberalism,evolution,sex,taste,Feelings,manual labor,democracy,poetry,Charity (practice),capitalism,country,ebooks-unzipped/1228.txt,ebooks-unzipped/chance_and_luck.tex,ebooks-unzipped/euclid.tex,ebooks-unzipped/short_hist_math.tex
38,Algernon Blackwood,"Julius LeVallon, An Episode",British,0.203334781502,art,1916,1920,3,0.0647557245531,0.118005767044,0.0961570892337,0.134163766999,0.0414447157273,0.135289478809,0.124548580662,0.203334781502,0.0756943915862,0.11482003718,0.130166016217,0.0489219379218,0.110023432199,0.117631788206,0.177429951283,0.101532075881,0.0433728983168,0.118477023886,0.0620099318378,0.130413113712,0.0433110276242,0.0408695985903,0.1533661489,0.0408398570104,0.0403866261967,0.0696919780652,0.0605639324471,0.126311586057,0.17946212661,0.0792591597554,0.106914694944,0.0402612533616,0.0258430461335,0.13050387375,0.0741337527936,0.0436466263623,0.132038409319,0.0712531151139,0.169694259224
39,Algernon Blackwood,A Prisoner in Fairyland,British,0.144075833483,family,1913,1920,3,0.100450816919,0.059311303431,0.111947340557,0.144075833483,0.0208263042553,0.089174587163,0.0375323228456,0.134246908709,0.0403716929851,0.0663396362202,0.0613034243724,0.0816389622136,0.0357788048235,0.123129550693,0.057598557728,0.0621262775559,0.0122689959942,0.101740607766,0.0763945598395,0.0819696237572,0.037809920025,0.0355621133992,0.068382686525,0.0324869216756,0.0201917946535,0.0445740288068,0.0251838268088,0.0868016864686,0.0716439510539,0.10602254684,0.041808205862,0.134788408873,0.0259418670871,0.117757487594,0.0511834017084,0.0479057153078,0.125589950873,0.0260024408514,0.126784762466
40,Alice Harriman,A Man of Two Countries,American,0.363813237346,revolution,1910,1910,4,0.136364533235,0.135808363066,0.0293267737667,0.161914105467,0.0844724788942,0.1888184997,0.107974342657,0.154975468898,0.0476893097319,0.205462535567,0.0993691253009,0.076955718222,0.0444760694184,0.0605825330929,0.0582188699332,0.0799850490676,0.00490044952126,0.0598410105447,0.0809305289648,0.135651988361,0.0260096419637,0.0891793292346,0.0347216727018,0.363813237346,0.139970675867,0.033227352655,0.0445462717167,0.0570793998807,0.0541878798386,0.026859197096,0.33848059954,0.0401922953083,0.0307096408515,0.177693462108,0.265664795543,0.0331318086624,0.0873878671279,0.00495000275442,0.0865271885351
41,Alice MacGowan,Judith of the Cumberlands,American,0.0548517355985,ebooks-unzipped/chance_and_luck.tex,1908,1910,1,0.0205473975016,0.0251900396254,0.00695705535719,0.0488464443158,0.00977491209108,0.0405332916895,0.0319411422556,0.0309028272872,0.0126224531529,0.0188217111106,0.0236464452425,0.00645471813299,0.00644524268629,0.0289248329061,0.00710505587394,0.0168713571651,0.00141395372467,0.0266451455014,0.0158146346062,0.027113743132,0.00853597325765,0.0150793735128,0.0110509889785,0.0116508865852,0.0109092733818,0.00874505219564,0.00969283369435,0.0355788282374,0.0160707166623,0.0276982249747,0.0211287419832,0.00531897251897,0.00609819807522,0.029667319602,0.0148106577188,0.0153439300866,0.0548517355985,0.00912073355605,0.0287581036035
42,Ameen Rihani,The Book of Khalid,American,0.237727697165,democracy,1911,1920,2,0.117642568169,0.118664399405,0.0538330408572,0.132150199689,0.124222662165,0.127167836879,0.0757526545999,0.207632378598,0.0575475680454,0.13789032364,0.13585168002,0.124852406932,0.121705849965,0.0991724418658,0.0582027359555,0.0918731906733,0.0132676055114,0.0789619289911,0.0867796317255,0.103775156244,0.0347946354165,0.104052838763,0.0780203771436,0.236059358347,0.103599360393,0.0817443700752,0.0715218871458,0.0804071289781,0.0460065021701,0.0565642528168,0.237727697165,0.100988951489,0.0438202200527,0.16289690182,0.212023294977,0.0892960795858,0.127180779871,0.0140209964746,0.153257991388
43,Andre Norton,The Time Traders,American,0.227863395074,world war one,1958,3000,1,0.116919595547,0.101362598943,0.0544897242682,0.10613809705,0.0522481951364,0.227863395074,0.0872804154723,0.115439428457,0.10986193914,0.0724339510356,0.112101543483,0.0588353269808,0.0650399518729,0.0789209652617,0.069040508771,0.110977029744,0.0137697166882,0.149766901067,0.0652797805016,0.157908865858,0.0385928452491,0.0300184423171,0.107440005737,0.0695433853066,0.0791704095961,0.0758232816744,0.0468106340676,0.0745612220874,0.0191615383331,0.0279746520835,0.0546154683474,0.0442476289413,0.015263015357,0.0749015432676,0.0251556079081,0.0623772506702,0.0768547533967,0.0660846815098,0.0875426375215
44,Angela Brazil,"The Third Class at Miss Kaye's, A School Story",British,0.18911040024,ebooks-unzipped/chance_and_luck.tex,1909,1910,4,0.0324552840526,0.0267909186568,0.0155657402384,0.0503920512114,0.0153880824293,0.0365287350137,0.0131612614775,0.0903560347813,0.0219808555292,0.0238553198328,0.032879626166,0.0348659027899,0.013764493806,0.0697427436458,0.0250947103634,0.0256773433082,0.00809490137649,0.0615162563997,0.0248066219821,0.0248019502189,0.0200010370455,0.0128479753031,0.0229849214257,0.0181227472271,0.0297620503067,0.0175971463842,0.0223943011279,0.0407744526368,0.0349524571205,0.0236327457363,0.0230039241536,0.104921930089,0.00879747079825,0.0395351024355,0.0137860729206,0.0283620777659,0.18911040024,0.00357400998747,0.082692901598
45,Angela Brazil,"The Jolliest Term on Record, A Story of School Life",British,0.235734939299,art,1915,1920,4,0.0472167476823,0.0433850912485,0.017109993848,0.063313583049,0.0206414808672,0.0609324366212,0.0328796283751,0.235734939299,0.0232907474204,0.0387573727542,0.0356258578327,0.0203374636677,0.0171382271657,0.0798288662866,0.0481289103867,0.0342553391755,0.0043650846704,0.0654431007033,0.0254063236123,0.0460093556292,0.0107647814335,0.0178027038521,0.0225420662953,0.023962313684,0.0131758981169,0.0223905638963,0.00714506627364,0.0368871164585,0.0603845694985,0.0215216811975,0.0365402489342,0.0288522796293,0.0452086970975,0.0550159782473,0.0133670619323,0.0266279889845,0.15545250414,0.00742830575839,0.0970045243662
46,Annie Fellows Johnston,The Little Colonel's House Party,American,0.125663485741,ebooks-unzipped/chance_and_luck.tex,1900,1900,4,0.0125464778405,0.0341984729414,0.0119507853817,0.0514576108372,0.0108143102444,0.0461119310128,0.0186251513784,0.0629236333858,0.0224917796221,0.0390337359106,0.0251748249936,0.0381660365167,0.0077049629063,0.066126276003,0.00442644726261,0.0408710787445,0.00121720631671,0.0149062054046,0.0416325221119,0.0106363504417,0.028324474001,0.024437700052,0.00904082000583,0.0247771856218,0.00969944003728,0.0109852154668,0.0112014893019,0.0175140709984,0.043851868963,0.0107662906935,0.0282069781976,0.0535893259105,0.0192012337002,0.0171597496597,0.022415717467,0.0171889718133,0.125663485741,0.00235886467769,0.101655655354
47,Annie Fellows Johnston,The Little Colonel's Christmas Vacation,American,0.133697697598,ebooks-unzipped/chance_and_luck.tex,1905,1910,4,0.025399867301,0.0529110998831,0.0210329437306,0.0494583280535,0.0100634231909,0.0659457420647,0.0215994961979,0.0762072351986,0.0246509722253,0.0667708272319,0.042315725704,0.0451003396057,0.00962547558265,0.0502184571402,0.0167589078426,0.0619050274677,0.00192422723847,0.0413230365706,0.0467339553032,0.0286638627315,0.0135984590853,0.042085489419,0.0208849989721,0.0195777067898,0.0121617549126,0.0249470719562,0.0127524549645,0.0613893836793,0.0749665496015,0.0155311045633,0.0379690309643,0.0895426967159,0.0341078503768,0.030433116416,0.0107191750685,0.0345074394186,0.133697697598,0.00357473049947,0.0794709987007
48,Annie Fellows Johnston,The Little Colonel at Boarding-School,American,0.127973829663,ebooks-unzipped/short_hist_math.tex,1903,1910,4,0.0273454966269,0.0415316999569,0.011877496566,0.0486423029652,0.0128365097724,0.0743360764485,0.0270505501277,0.0915322007359,0.0112004592875,0.0577203807708,0.039348772137,0.0545269709939,0.0162060000181,0.0371492988413,0.0261068716275,0.0560605813408,0.00493403753044,0.0463139337234,0.0651312453088,0.0275757638352,0.0253704810168,0.0280998793721,0.00952365488361,0.0104243176671,0.00847294626673,0.0119341185248,0.00580420035923,0.0294039262425,0.0782509916694,0.017591216515,0.0262310951739,0.0855152504717,0.011443409361,0.0422845462335,0.00573268751691,0.0254520221509,0.127951671723,0.00372017354665,0.127973829663
49,Annie Fellows Johnston,The Little Colonel's Knight Comes Riding,American,0.0872437446463,ebooks-unzipped/short_hist_math.tex,1907,1910,4,0.02342192716,0.0336369681115,0.00810874628724,0.0522361050681,0.00743816252924,0.0540083781603,0.0232836810039,0.0768147904043,0.0118308917172,0.0421223863052,0.0272598688958,0.0450289353567,0.00966276894479,0.0505085050064,0.0158493679494,0.020245032167,0.00282200855361,0.0356528277199,0.0781009291633,0.022420861581,0.0175450735911,0.0198095934744,0.0176552906306,0.0314256729712,0.012947811988,0.016459129432,0.0177559407781,0.0542838124268,0.0552107524283,0.020848203083,0.0328183079516,0.0529350223924,0.0102775178624,0.0478419012761,0.0119671352576,0.0202250136773,0.080621371018,0.0238617646948,0.0872437446463
50,Annie Fellows Johnston,The Little Colonel in Arizona,American,0.0880041335274,art,1904,1910,4,0.0169615442053,0.0453958932834,0.022917315671,0.0196512186435,0.00606623433647,0.0529828293187,0.0227329693159,0.0880041335274,0.0207883930485,0.0432692311998,0.0174602193547,0.0150583369737,0.00851810581929,0.0243516102094,0.0159319829789,0.0229467528885,0.00260795461783,0.0249943541622,0.0180727906984,0.0210317044785,0.00725935473195,0.0154502102467,0.0129742836995,0.0116366222297,0.00729705600882,0.0143663017852,0.0075704439393,0.0371365983561,0.0444232398057,0.0108695992161,0.015298173676,0.0161778295549,0.0119092656491,0.0190015359767,0.00622339153593,0.01690737412,0.0712297646907,0.00183519911185,0.0418047584859
51,Annie Fellows Johnston,The Little Colonel's Holidays,American,0.0963081065623,world war one,1901,1910,4,0.0208539255083,0.0570592844357,0.0384506546877,0.0378560000857,0.00776725114288,0.0963081065623,0.0280718947635,0.0684356216505,0.0452223902786,0.06130814562,0.0294758169395,0.0220962257959,0.00506493419237,0.047716937665,0.00815063194674,0.0177078538766,0.00295083336598,0.0500971064328,0.0339757805854,0.0207274056787,0.0177196155838,0.0316089709808,0.0138238931586,0.00769812081692,0.00921166696675,0.00869624052027,0.0061543443941,0.0175989831077,0.0757902201805,0.0313008870034,0.0240189734295,0.0187894554603,0.0127121427551,0.0319645312553,0.0396620476224,0.0158181378785,0.0942152650178,0.0178236176342,0.05797628707
52,Anthony Hope,The Heart of Princess Osra,British,0.0814122022385,ebooks-unzipped/chance_and_luck.tex,1896,1900,2,0.0168830085938,0.0196156708521,0.0112068500029,0.0223282993281,0.00477616478044,0.036253085025,0.0247354364181,0.055798842312,0.0199007046802,0.0422212989382,0.0232900972385,0.00483316154907,0.006127000099,0.0708649282615,0.0265346713954,0.0108621704679,0.00227812707245,0.0221930498333,0.0126416639412,0.0112387878979,0.00184556811187,0.00368102167846,0.00415317025291,0.00432714539066,0.00570429169299,0.00433732145674,0.00471610283205,0.0282430444485,0.00788317689627,0.0410270735206,0.0225447100422,0.00677719024445,0.00824880418194,0.0319526530878,0.0121750591957,0.00757992415596,0.0814122022385,0.0100188513203,0.04525368297
53,Anthony Hope,The Prisoner of Zenda,British,0.102431743028,war,1894,1900,0,0.0264625743956,0.102431743028,0.0140302545443,0.0796288516803,0.00940779111594,0.0801564947749,0.0704055226364,0.0515670469777,0.0787190231557,0.0613724971992,0.0288305968451,0.0170670166984,0.014728154294,0.034856895264,0.0496448381092,0.0305506626829,0.00497355376082,0.0438804891532,0.0502896650131,0.0307505181843,0.0109558194875,0.0227314669018,0.0348817865063,0.0399413475197,0.0223094848969,0.0193709672662,0.0106763305216,0.0332020855573,0.0641616877199,0.0337487348176,0.0550903825921,0.0184646149362,0.0141296423517,0.0620764823984,0.0229905649011,0.00787004546321,0.0577220643383,0.00506015158278,0.0371663580395
54,Anthony Trollope,Mr. Scarborough's Family,British,0.090690707516,farm,1883,1890,3,0.090690707516,0.0363999125721,0.0207045373249,0.087180490233,0.0159620416509,0.0440292726581,0.037342460571,0.056004263558,0.023078775529,0.0360322459485,0.0248971638726,0.0312103288313,0.0103601371087,0.0212577479573,0.0310740360763,0.0201614386696,0.0178228991508,0.0223387270782,0.0206169812748,0.0292289411441,0.00973602782456,0.0127714182895,0.00700777618688,0.0163475169849,0.0275361842955,0.00721546226969,0.0105624763118,0.0242529378264,0.0167851417139,0.0195371208414,0.0336374465328,0.010506914812,0.0377454386064,0.0651740130751,0.0140941359797,0.0111243170699,0.0843429034334,0.00670981673583,0.0554398199792
55,Anthony Trollope,The Claverings,British,0.125000635974,ebooks-unzipped/chance_and_luck.tex,1866,1870,3,0.103802633819,0.0426388265422,0.0206912436398,0.0918177449189,0.0165470467966,0.0538608975129,0.0461874515406,0.0709020062722,0.0238837687647,0.0644087661912,0.0353885603817,0.0240488199828,0.0167438794899,0.0338459193014,0.0396337702862,0.0291067766075,0.0144339841089,0.0370031551108,0.0215910026648,0.0426229588104,0.00436761847239,0.0215276299819,0.0141463650964,0.0329476091529,0.0268967437027,0.0147702131478,0.0207444956892,0.050069406611,0.0244643527602,0.0455505632569,0.0424090911574,0.0405291869354,0.0742578283173,0.088401478366,0.0194777737952,0.0278400343713,0.125000635974,0.00645550235916,0.089981666047
56,Anthony Trollope,An Eye for an Eye,British,0.0555730595702,ebooks-unzipped/chance_and_luck.tex,1879,1880,2,0.0319855135812,0.0265973180565,0.00555572929521,0.0371751350127,0.0150680102624,0.0281734224285,0.0210243920027,0.0395589583812,0.0136983679465,0.0551669830402,0.0250269423327,0.00914147733464,0.0048057476545,0.0531404514706,0.011827504207,0.0110956850416,0.00719404085094,0.02314752863,0.0304623533919,0.0221804904969,0.00245343399146,0.00637466957689,0.018355133759,0.00928258266917,0.02021804157,0.00815327336464,0.0080752283372,0.0139920112587,0.00743185904226,0.013705267729,0.0205010674996,0.00360975104836,0.021811536064,0.0239574396569,0.00425722558254,0.0106664432205,0.0555730595702,0.00258066935398,0.0391482421657
57,Anthony Trollope,"Phineas Finn, The Irish Member",British,0.368685417933,democracy,1869,1870,3,0.132243094229,0.111367793978,0.020697210201,0.143656758095,0.0511915394551,0.163392669691,0.114852901028,0.126961746834,0.0215682209405,0.210448545361,0.081982417719,0.0372946641165,0.0373754877573,0.0964510055887,0.0693039538489,0.0725711415426,0.0238649082489,0.0804382320138,0.0761794008452,0.111380982071,0.0175617919321,0.098150050853,0.0124030920513,0.354281105829,0.294956501618,0.0259274309052,0.0360634018563,0.0473604175794,0.0293495689177,0.0750382680552,0.368685417933,0.0309436650708,0.0332309314037,0.230290650348,0.279402793407,0.0272842153775,0.165754509867,0.0067695926737,0.129116260702
58,Anthony Trollope,Phineas Redux,British,0.255059046173,revolution,1874,1880,3,0.118077952432,0.0939641518277,0.016590455328,0.129221230966,0.0489914491918,0.124864232417,0.0893438103804,0.137428762055,0.0225299855564,0.151074333205,0.0749192200134,0.0351979816224,0.0343526080613,0.0460343204784,0.0611195810975,0.063560101402,0.0362259506515,0.0419832223162,0.0650646330808,0.080490660225,0.012490680156,0.0925956262203,0.0156507431762,0.255059046173,0.110558642143,0.02353600602,0.0264907583378,0.0475471420423,0.0310764051956,0.038443183241,0.244914918637,0.0348938822865,0.0471432709308,0.161453058727,0.204985945276,0.0264455371506,0.167456218429,0.0122472448107,0.154391388627
59,Anthony Trollope,Kept in the Dark,British,0.114799896058,ebooks-unzipped/chance_and_luck.tex,1880,1880,3,0.0362562019746,0.0272428022243,0.0234325844547,0.0716150242399,0.0287621314698,0.0404204889619,0.0250701630583,0.090330816598,0.0119517340949,0.0245522000867,0.0338526466854,0.0305857718817,0.0212979824395,0.0332751342205,0.0234848218237,0.0165254288658,0.00623220007125,0.0190947741574,0.0232479535968,0.0195010304168,0.0178701501205,0.00777624522642,0.00737994766866,0.0106703249502,0.0275337757254,0.00978356791913,0.0125040077339,0.0344817236751,0.0212019682269,0.0265299555988,0.0291401836322,0.00754790799128,0.0290324914596,0.0510298579149,0.0088509022415,0.0191706257666,0.114799896058,0.0024191245105,0.0720776995505
60,Anthony Trollope,Orley Farm,British,0.169746438276,ebooks-unzipped/chance_and_luck.tex,1861,1870,3,0.0623380873901,0.0489740480295,0.0310558480572,0.0862815759116,0.0162599548734,0.069574542796,0.039895184884,0.0740517688222,0.0307485055577,0.0591357974032,0.0408092832268,0.0307646651062,0.0215104416067,0.0517192269238,0.0559620001663,0.0412631115293,0.0204416283831,0.0493800297523,0.0286420256139,0.0418991560693,0.00655559161805,0.0186939761477,0.0133819217305,0.0277799050482,0.0359893721011,0.0174139836004,0.0233255730607,0.0608864813809,0.0242033486664,0.0678604053679,0.0490873396753,0.0368895469118,0.0592561658212,0.0807847464719,0.0308354030442,0.0291479370803,0.169746438276,0.00445523857495,0.0923513651846
61,Anthony Trollope,Cousin Henry,British,0.13901675311,ebooks-unzipped/chance_and_luck.tex,1879,1880,3,0.0795077264529,0.027404493729,0.018636633026,0.0751512988379,0.016437393834,0.0351986195128,0.0240584118852,0.0660459548352,0.0152642211403,0.0310285657577,0.03212395578,0.0171658818965,0.0116816736268,0.0504141793032,0.0341639996922,0.0219961158204,0.0234369052592,0.0240508541699,0.0129923651294,0.0177022437582,0.00310645689883,0.00558191743329,0.00540540880341,0.00883824044182,0.0154182357054,0.00634757873216,0.00601639996356,0.0307258234233,0.0130872457479,0.0182931019712,0.0284353955543,0.0257373853207,0.0322339702299,0.0374552003725,0.0100026791022,0.0124650593973,0.13901675311,0.00434179113209,0.0928739329107
62,Anthony Trollope,The Bertrams,British,0.181080240891,farm,1859,1860,3,0.181080240891,0.0976286099797,0.034763069791,0.14901757761,0.0366259488235,0.118807246557,0.0982333130816,0.0991527116774,0.0439549321656,0.133103376263,0.077459663226,0.0485325582331,0.0294339459707,0.0596127985819,0.0785330624608,0.0412013114262,0.04873219733,0.111939694917,0.052591777687,0.0664087822588,0.0158418101425,0.043925705088,0.0221221050908,0.097983951775,0.120127635722,0.0193599672386,0.0185565778685,0.0604743651236,0.0350967117726,0.102175591694,0.120531847862,0.0370370066933,0.0805811039037,0.180541267326,0.0614652755534,0.0263242086577,0.158746141631,0.00575622733944,0.123748114142
